Date,Region,Product,Share
202002,Cochabamba Ciudad,paceña centenario ret x12 620,0.02
202002,La Paz Ciudad,huari miel 330cc ow x24,0.02
202002,Santa Cruz Ciudad,ducal 250 ret x24,0.02
202002,Riberalta,paceña pilsener 300cc ow x24,0.02
202002,Santa Cruz Provincias,huari pilsener 354cc lat x24,0.02
202002,Cochabamba Provincias,bicervecina el inca 620cc ret x12 si,0.02
202002,Santa Cruz Ciudad,paceña pilsener 250 ret x24,0.02
202002,El Alto Ciudad,maltin 350cc ow x24,0.02
202002,Sucre,huari pilsener ret x12 1l,0.02
202003,La Paz Ciudad,paceña ice 354cc lat x24,0
202003,La Paz Ciudad,paceña ice 354cc lat x24,0
202003,Santa Cruz Ciudad,paceña ice 354cc lat x24,0.06
202003,Santa Cruz Ciudad,paceña ice 354cc lat x24,0.11
202003,Santa Cruz Ciudad,paceña ice 354cc lat x24,0.14
202003,Santa Cruz Ciudad Norte,paceña ice 354cc lat x24,0.07
202003,Santa Cruz Ciudad Norte,paceña ice 354cc lat x24,0.14
202003,Santa Cruz Provincias,paceña ice 354cc lat x24,0.13
202003,Santa Cruz Provincias,paceña ice 354cc lat x24,0.45
202003,Cochabamba Ciudad,paceña ice 354cc lat x24,0
202003,Cochabamba Ciudad,paceña ice 354cc lat x24,0.03
202003,Cochabamba Provincias,paceña ice 354cc lat x24,0.01
202003,Trinidad,paceña ice 354cc lat x24,0.03
202003,Trinidad,paceña ice 354cc lat x24,0.18
202003,Riberalta,paceña ice 354cc lat x24,0.04
202003,Pando,paceña ice 354cc lat x24,0.08
202003,Yacuiba,paceña ice 354cc lat x24,0
202003,Yacuiba,paceña ice 354cc lat x24,0
202003,Sucre,paceña ice 354cc lat x24,0
202003,Tarija,paceña ice 354cc lat x24,0
202003,Tarija,paceña ice 354cc lat x24,0
202004,La Paz Ciudad,paceña ice 354cc lat x24,0.01
202004,Santa Cruz Ciudad,paceña ice 354cc lat x24,0.06
202004,Santa Cruz Ciudad,paceña ice 354cc lat x24,0.73
202004,Santa Cruz Ciudad Norte,paceña ice 354cc lat x24,0.47
202004,Cochabamba Ciudad,paceña ice 354cc lat x24,0.03
202004,Yacuiba,paceña ice 354cc lat x24,0
202004,Sucre,paceña ice 354cc lat x24,0
202005,La Paz Ciudad,paceña ice 354cc lat x24,0.01
202005,Santa Cruz Ciudad,paceña ice 354cc lat x24,0.01
202005,Santa Cruz Ciudad,paceña ice 354cc lat x24,0.02
202005,Santa Cruz Ciudad,paceña ice 354cc lat x24,0.04
202005,Santa Cruz Ciudad Norte,paceña ice 354cc lat x24,0.14
202005,Santa Cruz Provincias,paceña ice 354cc lat x24,0.01
202005,Santa Cruz Provincias,paceña ice 354cc lat x24,0.17
202005,Cochabamba Ciudad,paceña ice 354cc lat x24,0
202005,Cochabamba Ciudad,paceña ice 354cc lat x24,0.05
202005,Trinidad,paceña ice 354cc lat x24,0.13
202005,Sucre,paceña ice 354cc lat x24,0
202002,Santa Cruz Ciudad,paceña pilsener 300cc ow x24,0.02
202002,Oruro Ciudad,huari miel 330cc ow x24,0.02
202002,La Paz Ciudad,paceña centenario ret x12 620,0.02
202002,Cochabamba Ciudad,imperial 350cc lat x24,0.02
202002,Trinidad,paceña ice 354cc lat x24,0.02
202002,Tarija,huari pilsener 620cc ret x12,0.02
202002,Santa Cruz Ciudad Norte,paceña pilsener 250 ret x24,0.02
202003,Santa Cruz Ciudad,brahma 354cc lat x24,0
202003,Santa Cruz Ciudad Norte,brahma 354cc lat x24,0
202003,Cochabamba Ciudad,brahma 354cc lat x24,0
202003,Cochabamba Ciudad,brahma 354cc lat x24,0
202003,Cochabamba Ciudad,brahma 354cc lat x24,0.02
202003,Trinidad,brahma 354cc lat x24,0.02
202003,Trinidad,brahma 354cc lat x24,0.09
202003,Riberalta,brahma 354cc lat x24,0.38
202003,Pando,brahma 354cc lat x24,0.01
202003,Sucre,brahma 354cc lat x24,0.01
202003,Tarija,brahma 354cc lat x24,0
202003,Oruro Provincias,brahma 354cc lat x24,0.04
202004,Santa Cruz Ciudad,brahma 354cc lat x24,0.04
202004,Santa Cruz Ciudad Norte,brahma 354cc lat x24,0.09
202004,Cochabamba Ciudad,brahma 354cc lat x24,0.07
202004,Sucre,brahma 354cc lat x24,0.01
202004,Tarija,brahma 354cc lat x24,0
202005,La Paz Ciudad,brahma 354cc lat x24,0
202005,Santa Cruz Ciudad,brahma 354cc lat x24,0
202005,Santa Cruz Ciudad,brahma 354cc lat x24,0.03
202005,Santa Cruz Ciudad Norte,brahma 354cc lat x24,0.03
202005,Cochabamba Ciudad,brahma 354cc lat x24,0.03
202005,Cochabamba Ciudad,brahma 354cc lat x24,0.08
202005,Cochabamba Provincias,brahma 354cc lat x24,0.02
202005,Trinidad,brahma 354cc lat x24,0.47
202005,Riberalta,brahma 354cc lat x24,0.47
202005,Yacuiba,brahma 354cc lat x24,0.03
202005,Yacuiba,brahma 354cc lat x24,0.26
202005,Sucre,brahma 354cc lat x24,0.01
202005,Tarija,brahma 354cc lat x24,0
202005,Tarija,brahma 354cc lat x24,0.01
202002,Tarija,maltin 350cc ow x24,0.01
202002,Tarija,paceña pilsener 354cc lat x24 si,0.01
202002,Cochabamba Ciudad,brahma 354cc lat x24,0.01
202002,Oruro Provincias,huari pilsener ret x12 1l,0.01
202002,Santa Cruz Ciudad Norte,paceña centenario 354cc lat x6,0.01
202002,Potosi,paceña pilsener 354cc lat x24 si,0.01
202002,Santa Cruz Ciudad Norte,becks 300cc ow x24 pack,0.01
202002,Sucre,imperial 473cc lat x24,0.01
202002,Cochabamba Ciudad,taquiña export 620cc ret x156,0.01
202002,La Paz Ciudad,paceña centenario ret x12 620,0.01
202002,Santa Cruz Ciudad,imperial 350cc lat x24,0.01
202002,El Alto Ciudad,paceña centenario 1l ret x12,0.01
202002,Santa Cruz Ciudad,baltica 473cc lat x24,0.01
202002,Potosi,baltica 350cc lat x24,0.01
202003,Santa Cruz Ciudad,brahma 354cc lat x24,0.01
202003,Santa Cruz Ciudad,brahma 354cc lat x24,0.02
202003,Santa Cruz Ciudad,brahma 354cc lat x24,0.03
202003,Santa Cruz Ciudad Norte,brahma 354cc lat x24,0
202003,Santa Cruz Ciudad Norte,brahma 354cc lat x24,0.03
202003,Santa Cruz Provincias,brahma 354cc lat x24,0.02
202003,Santa Cruz Provincias,brahma 354cc lat x24,0.05
202003,Trinidad,brahma 354cc lat x24,0.02
202003,Trinidad,brahma 354cc lat x24,0.22
202003,Yacuiba,brahma 354cc lat x24,0.08
202003,Yacuiba,brahma 354cc lat x24,0.15
202003,Tarija,brahma 354cc lat x24,0
202003,Tarija,brahma 354cc lat x24,0.01
202003,Oruro Ciudad,brahma 354cc lat x24,0
202004,Santa Cruz Ciudad,brahma 354cc lat x24,0.13
202004,Santa Cruz Ciudad Norte,brahma 354cc lat x24,0.09
202004,Santa Cruz Provincias,brahma 354cc lat x24,0.09
202004,Yacuiba,brahma 354cc lat x24,0.05
202004,Yacuiba,brahma 354cc lat x24,0.14
202004,Tarija,brahma 354cc lat x24,0
202005,Santa Cruz Ciudad,brahma 354cc lat x24,0.01
202005,Santa Cruz Ciudad,brahma 354cc lat x24,0.1
202005,Santa Cruz Ciudad Norte,brahma 354cc lat x24,0
202005,Santa Cruz Ciudad Norte,brahma 354cc lat x24,0.07
202005,Santa Cruz Provincias,brahma 354cc lat x24,0.15
202005,Cochabamba Ciudad,brahma 354cc lat x24,0
202005,Trinidad,brahma 354cc lat x24,0.01
202005,Tarija,brahma 354cc lat x24,0
202005,Tarija,brahma 354cc lat x24,0
202002,Riberalta,paceña pilsener 354cc lat x24 si,0.01
202002,Santa Cruz Ciudad,huari miel 330cc ow x24,0.01
202002,Oruro Ciudad,maltin 350cc ow x24,0.01
202002,Sucre,paceña pilsener 620cc ret x156 fut,0.01
202002,Pando,corona balde ow 355 2x5,0.01
202002,Santa Cruz Provincias,huari 330cc ow 8x2,0.01
202002,Santa Cruz Ciudad,ducal 620cc ret x12,0.01
202002,Cochabamba Ciudad,huari pilsener 620cc ret x12,0.01
202002,Sucre,huari miel 330cc ow x24,0.01
202002,El Alto Ciudad,paceña tropical 620cc ret x156,0.01
202002,Oruro Provincias,imperial 620cc ret x12,0.01
202002,Santa Cruz Ciudad,paceña pilsener 473cc lat x24,0.01
202002,Santa Cruz Ciudad Norte,huari 330cc ow 8x2,0.01
202002,La Paz Ciudad,maltin 620cc ret x12,0.01
202002,La Paz Ciudad,maltin 350cc ow x24,0.01
202002,Cochabamba Provincias,maltin 620cc ret x12,0.01
202002,Riberalta,paceña pilsener 354cc lat x24 si,0.01
202002,Riberalta,paceña ice 354cc lat x24,0.01
202002,La Paz Ciudad,paceña centenario 354cc lat x6,0.01
202002,Yacuiba,paceña pilsener 620cc ret x156 fut,0.01
202002,Tarija,paceña pilsener 473cc lat x24,0.01
202002,Oruro Ciudad,maltin 620cc ret x12,0.01
202003,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0
202003,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0
202003,El Alto Provincias,paceña pilsener 354cc lat x24 si,0
202003,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,0
202003,Santa Cruz Ciudad Norte,paceña pilsener 354cc lat x24 si,0
202003,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0.1
202003,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0
202003,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.46
202003,Cochabamba Provincias,paceña pilsener 354cc lat x24 si,0.18
202003,Trinidad,paceña pilsener 354cc lat x24 si,0
202003,Trinidad,paceña pilsener 354cc lat x24 si,0
202003,Riberalta,paceña pilsener 354cc lat x24 si,0.04
202003,Pando,paceña pilsener 354cc lat x24 si,1.08
202003,Yacuiba,paceña pilsener 354cc lat x24 si,0
202003,Potosi,paceña pilsener 354cc lat x24 si,0
202003,Potosi,paceña pilsener 354cc lat x24 si,0.14
202003,Tarija,paceña pilsener 354cc lat x24 si,0
202003,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0.01
202003,Oruro Provincias,paceña pilsener 354cc lat x24 si,0
202004,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0
202004,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0
202004,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.01
202004,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.95
202004,Cochabamba Provincias,paceña pilsener 354cc lat x24 si,0.95
202004,Riberalta,paceña pilsener 354cc lat x24 si,0.03
202004,Potosi,paceña pilsener 354cc lat x24 si,0.03
202004,Tarija,paceña pilsener 354cc lat x24 si,0
202004,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0.06
202004,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0.46
202004,Oruro Provincias,paceña pilsener 354cc lat x24 si,0.26
202005,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0.03
202005,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0.04
202005,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0.06
202005,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0.1
202005,El Alto Provincias,paceña pilsener 354cc lat x24 si,0.24
202005,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0.04
202005,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.04
202005,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.63
202005,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,1.12
202005,Cochabamba Provincias,paceña pilsener 354cc lat x24 si,1.22
202005,Riberalta,paceña pilsener 354cc lat x24 si,0.1
202005,Potosi,paceña pilsener 354cc lat x24 si,0.04
202005,Tarija,paceña pilsener 354cc lat x24 si,0.01
202005,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0
202003,El Alto Provincias,paceña pilsener 354cc lat x24 si,0
202002,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0.01
202005,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,0.08
202005,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,0.55
202005,Santa Cruz Ciudad Norte,paceña pilsener 354cc lat x24 si,0.08
202005,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0.61
202002,La Paz Ciudad,paceña centenario 350cc ow 6x4,0.01
202002,Santa Cruz Ciudad Norte,paceña pilsener 620cc ret x156 fut,0.01
202002,Trinidad,ducal 354cc lat x24 imp,0.01
202002,Santa Cruz Provincias,paceña pilsener 1l ret x12 si,0.01
202002,Santa Cruz Ciudad,brahma 354cc lat x24,0.01
202002,Cochabamba Ciudad,huari miel 330cc ow x24,0.01
202002,Santa Cruz Ciudad Norte,paceña pilsener 300cc ow x24,0.01
202002,Trinidad,baltica 350cc lat x24,0.01
202002,Yacuiba,huari miel 330cc ow x24,0.01
202002,Sucre,imperial 620cc ret x12,0.01
202002,Tarija,baltica 473cc lat x24,0.01
202002,Santa Cruz Ciudad Norte,paceña centenario 350cc ow 6x4,0.01
202002,Santa Cruz Provincias,paceña pilsener 300cc ow x24,0.01
202002,Santa Cruz Ciudad Norte,paceña pilsener 620cc ret x156 fut,0.01
202002,Tarija,corona balde ow 355 2x5,0.01
202002,Santa Cruz Ciudad,paceña pilsener 300cc ow x24,0.01
202002,Trinidad,huari pilsener 354cc lat x24,0.01
202002,Trinidad,corona balde ow 355 2x5,0.01
202002,Santa Cruz Ciudad,maltin 620cc ret x12,0.01
202002,La Paz Ciudad,becks gold 354cc lat x6,0.01
202002,Cochabamba Ciudad,paceña pilsener 300cc ow x24,0.01
202002,Santa Cruz Ciudad,maltin 620cc ret x12,0.01
202002,Tarija,imperial 473cc lat x24,0.01
202002,El Alto Ciudad,corona balde ow 355 2x5,0.01
202002,Potosi,imperial 350cc lat x24,0.01
202002,Santa Cruz Provincias,becks gold 354cc lat x6,0.01
202003,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0.01
202003,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0.11
202003,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0.12
202003,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0.04
202003,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0.11
202003,El Alto Provincias,paceña pilsener 354cc lat x24 si,0.93
202003,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,0.12
202003,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,0.57
202003,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,0.6
202003,Santa Cruz Ciudad Norte,paceña pilsener 354cc lat x24 si,0.32
202003,Santa Cruz Ciudad Norte,paceña pilsener 354cc lat x24 si,0.51
202003,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0.06
202003,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0.56
202003,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.02
202003,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.04
202003,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.2
202003,Cochabamba Provincias,paceña pilsener 354cc lat x24 si,0.03
202003,Trinidad,paceña pilsener 354cc lat x24 si,0.18
202003,Trinidad,paceña pilsener 354cc lat x24 si,0.44
202003,Riberalta,paceña pilsener 354cc lat x24 si,0
202003,Yacuiba,paceña pilsener 354cc lat x24 si,0.14
202003,Yacuiba,paceña pilsener 354cc lat x24 si,1
202003,Sucre,paceña pilsener 354cc lat x24 si,0.04
202003,Sucre,paceña pilsener 354cc lat x24 si,0.11
202003,Potosi,paceña pilsener 354cc lat x24 si,0
202003,Tarija,paceña pilsener 354cc lat x24 si,0
202003,Tarija,paceña pilsener 354cc lat x24 si,0
202003,Tarija,paceña pilsener 354cc lat x24 si,0.01
202003,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0
202003,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0.06
202003,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0.14
202003,Oruro Provincias,paceña pilsener 354cc lat x24 si,0.2
202004,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0.28
202004,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0.13
202004,El Alto Provincias,paceña pilsener 354cc lat x24 si,0.49
202004,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,1.24
202004,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,5.52
202004,Santa Cruz Ciudad Norte,paceña pilsener 354cc lat x24 si,4.46
202004,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0.73
202004,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.53
202004,Yacuiba,paceña pilsener 354cc lat x24 si,0.06
202004,Yacuiba,paceña pilsener 354cc lat x24 si,0.11
202004,Sucre,paceña pilsener 354cc lat x24 si,0.1
202004,Potosi,paceña pilsener 354cc lat x24 si,0.02
202004,Tarija,paceña pilsener 354cc lat x24 si,0.02
202004,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0
202004,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0.07
202004,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0.12
202004,Oruro Provincias,paceña pilsener 354cc lat x24 si,0.06
202005,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0.02
202005,La Paz Ciudad,paceña pilsener 354cc lat x24 si,0.2
202005,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0.04
202005,El Alto Ciudad,paceña pilsener 354cc lat x24 si,0.12
202005,El Alto Provincias,paceña pilsener 354cc lat x24 si,0.06
202005,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,0.16
202005,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,2.22
202005,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,2.39
202005,Santa Cruz Ciudad Norte,paceña pilsener 354cc lat x24 si,0.42
202005,Santa Cruz Ciudad Norte,paceña pilsener 354cc lat x24 si,2.09
202005,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,0.03
202005,Santa Cruz Provincias,paceña pilsener 354cc lat x24 si,1.27
202005,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0
202005,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0
202005,Cochabamba Ciudad,paceña pilsener 354cc lat x24 si,0.07
202005,Trinidad,paceña pilsener 354cc lat x24 si,0.69
202005,Yacuiba,paceña pilsener 354cc lat x24 si,0.04
202005,Yacuiba,paceña pilsener 354cc lat x24 si,0.18
202005,Sucre,paceña pilsener 354cc lat x24 si,0
202005,Sucre,paceña pilsener 354cc lat x24 si,0.12
202005,Tarija,paceña pilsener 354cc lat x24 si,0
202005,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0.01
202005,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0.25
202005,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0.35
202005,Oruro Provincias,paceña pilsener 354cc lat x24 si,0.62
202002,Santa Cruz Provincias,huari miel 330cc ow x24,0.01
202002,Cochabamba Ciudad,baltica 350cc lat x24,0.01
202002,Sucre,huari pilsener 354cc lat x24,0.01
202002,Yacuiba,baltica 473cc lat x24,0.01
202002,La Paz Ciudad,maltin 620cc ret x12,0.01
202002,Santa Cruz Ciudad,huari 330cc ow 8x2,0.01
202002,Sucre,paceña pilsener 710cc ret x12 si,0.01
202002,Trinidad,paceña pilsener 473cc lat x24,0.01
202002,Riberalta,imperial 350cc lat x24,0.01
202002,Yacuiba,chicha taquiña con cebada lat x24,0.01
202002,Santa Cruz Ciudad Norte,huari pilsener 20l barril x1,0.01
202002,Riberalta,huari pilsener 620cc ret x12,0.01
202002,Sucre,baltica 350cc lat x24,0.01
202002,Riberalta,corona balde ow 355 2x5,0.01
202002,Tarija,huari miel 330cc ow x24,0.01
202002,Oruro Ciudad,huari miel 330cc ow x24,0.01
202002,Tarija,paceña pilsener 473cc lat x24,0.01
202002,Santa Cruz Ciudad,huari tradicional 250 ret x24,0.01
202003,La Paz Ciudad,huari miel 330cc ow x24,0
202003,La Paz Ciudad,huari miel 330cc ow x24,0.02
202003,La Paz Ciudad,huari miel 330cc ow x24,0.05
202003,El Alto Ciudad,huari miel 330cc ow x24,0.03
202003,El Alto Ciudad,huari miel 330cc ow x24,0.04
202003,El Alto Provincias,huari miel 330cc ow x24,0.09
202003,Santa Cruz Ciudad,huari miel 330cc ow x24,0
202003,Santa Cruz Ciudad,huari miel 330cc ow x24,0.04
202003,Santa Cruz Ciudad,huari miel 330cc ow x24,0.05
202003,Santa Cruz Ciudad Norte,huari miel 330cc ow x24,0.01
202003,Santa Cruz Ciudad Norte,huari miel 330cc ow x24,0.03
202003,Santa Cruz Provincias,huari miel 330cc ow x24,0
202003,Santa Cruz Provincias,huari miel 330cc ow x24,0.07
202003,Cochabamba Ciudad,huari miel 330cc ow x24,0
202003,Cochabamba Ciudad,huari miel 330cc ow x24,0.03
202003,Cochabamba Ciudad,huari miel 330cc ow x24,0.05
202003,Cochabamba Provincias,huari miel 330cc ow x24,0.03
202003,Trinidad,huari miel 330cc ow x24,0
202003,Riberalta,huari miel 330cc ow x24,0
202003,Pando,huari miel 330cc ow x24,0.01
202003,Yacuiba,huari miel 330cc ow x24,0
202003,Yacuiba,huari miel 330cc ow x24,0.01
202003,Sucre,huari miel 330cc ow x24,0
202003,Sucre,huari miel 330cc ow x24,0.01
202003,Potosi,huari miel 330cc ow x24,0
202003,Potosi,huari miel 330cc ow x24,0.02
202003,Tarija,huari miel 330cc ow x24,0
202003,Tarija,huari miel 330cc ow x24,0.01
202003,Oruro Ciudad,huari miel 330cc ow x24,0
202003,Oruro Ciudad,huari miel 330cc ow x24,0.02
202003,Oruro Ciudad,huari miel 330cc ow x24,0.02
202003,Oruro Provincias,huari miel 330cc ow x24,0.03
202004,La Paz Ciudad,huari miel 330cc ow x24,0.05
202004,El Alto Ciudad,huari miel 330cc ow x24,0
202004,El Alto Ciudad,huari miel 330cc ow x24,0.04
202004,El Alto Provincias,huari miel 330cc ow x24,0.03
202004,Santa Cruz Ciudad,huari miel 330cc ow x24,0.05
202004,Santa Cruz Ciudad Norte,huari miel 330cc ow x24,0.12
202004,Cochabamba Ciudad,huari miel 330cc ow x24,0.03
202004,Yacuiba,huari miel 330cc ow x24,0.01
202004,Sucre,huari miel 330cc ow x24,0.01
202004,Potosi,huari miel 330cc ow x24,0
202004,Tarija,huari miel 330cc ow x24,0.01
202004,Oruro Ciudad,huari miel 330cc ow x24,0.01
202005,La Paz Ciudad,huari miel 330cc ow x24,0.01
202005,La Paz Ciudad,huari miel 330cc ow x24,0.04
202005,El Alto Ciudad,huari miel 330cc ow x24,0
202005,El Alto Ciudad,huari miel 330cc ow x24,0.05
202005,El Alto Provincias,huari miel 330cc ow x24,0.02
202005,Santa Cruz Ciudad,huari miel 330cc ow x24,0.01
202005,Santa Cruz Ciudad,huari miel 330cc ow x24,0.04
202005,Santa Cruz Ciudad Norte,huari miel 330cc ow x24,0.04
202005,Santa Cruz Provincias,huari miel 330cc ow x24,0
202005,Cochabamba Ciudad,huari miel 330cc ow x24,0
202005,Cochabamba Ciudad,huari miel 330cc ow x24,0.06
